backtest_id,target_series,forecast_stage,forecast_date,target_period,actual_release_date,days_to_release
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-01-05,2022-12,2023-01-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-01-01,2023-01,2023-02-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-01-07,2023-01,2023-02-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-01-14,2023-01,2023-02-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-01-31,2023-01,2023-02-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-02-02,2023-01,2023-02-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-02-01,2023-02,2023-03-10,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-02-07,2023-02,2023-03-10,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-02-14,2023-02,2023-03-10,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-02-28,2023-02,2023-03-10,10
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-03-09,2023-02,2023-03-10,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-03-01,2023-03,2023-04-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-03-07,2023-03,2023-04-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-03-14,2023-03,2023-04-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-03-31,2023-03,2023-04-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-04-06,2023-03,2023-04-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-04-01,2023-04,2023-05-05,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-04-07,2023-04,2023-05-05,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-04-14,2023-04,2023-05-05,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-04-30,2023-04,2023-05-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-05-04,2023-04,2023-05-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-05-01,2023-05,2023-06-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-05-07,2023-05,2023-06-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-05-14,2023-05,2023-06-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-05-31,2023-05,2023-06-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-06-01,2023-05,2023-06-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-06-01,2023-06,2023-07-07,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-06-07,2023-06,2023-07-07,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-06-14,2023-06,2023-07-07,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-06-30,2023-06,2023-07-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-07-06,2023-06,2023-07-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-07-01,2023-07,2023-08-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-07-07,2023-07,2023-08-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-07-14,2023-07,2023-08-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-07-31,2023-07,2023-08-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-08-03,2023-07,2023-08-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-08-01,2023-08,2023-09-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-08-07,2023-08,2023-09-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-08-14,2023-08,2023-09-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-08-31,2023-08,2023-09-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-08-31,2023-08,2023-09-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-09-01,2023-09,2023-10-06,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-09-07,2023-09,2023-10-06,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-09-14,2023-09,2023-10-06,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-09-30,2023-09,2023-10-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-10-05,2023-09,2023-10-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-10-01,2023-10,2023-11-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-10-07,2023-10,2023-11-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-10-14,2023-10,2023-11-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-10-31,2023-10,2023-11-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-11-02,2023-10,2023-11-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-11-01,2023-11,2023-12-08,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-11-07,2023-11,2023-12-08,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-11-14,2023-11,2023-12-08,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-11-30,2023-11,2023-12-08,8
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2023-12-07,2023-11,2023-12-08,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2023-12-01,2023-12,2024-01-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2023-12-07,2023-12,2024-01-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2023-12-14,2023-12,2024-01-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2023-12-31,2023-12,2024-01-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-01-04,2023-12,2024-01-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-01-01,2024-01,2024-02-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-01-07,2024-01,2024-02-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-01-14,2024-01,2024-02-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-01-31,2024-01,2024-02-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-02-01,2024-01,2024-02-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-02-01,2024-02,2024-03-08,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-02-07,2024-02,2024-03-08,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-02-14,2024-02,2024-03-08,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-02-29,2024-02,2024-03-08,8
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-03-07,2024-02,2024-03-08,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-03-01,2024-03,2024-04-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-03-07,2024-03,2024-04-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-03-14,2024-03,2024-04-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-03-31,2024-03,2024-04-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-04-04,2024-03,2024-04-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-04-01,2024-04,2024-05-03,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-04-07,2024-04,2024-05-03,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-04-14,2024-04,2024-05-03,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-04-30,2024-04,2024-05-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-05-02,2024-04,2024-05-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-05-01,2024-05,2024-06-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-05-07,2024-05,2024-06-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-05-14,2024-05,2024-06-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-05-31,2024-05,2024-06-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-06-06,2024-05,2024-06-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-06-01,2024-06,2024-07-05,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-06-07,2024-06,2024-07-05,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-06-14,2024-06,2024-07-05,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-06-30,2024-06,2024-07-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-07-04,2024-06,2024-07-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-07-01,2024-07,2024-08-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-07-07,2024-07,2024-08-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-07-14,2024-07,2024-08-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-07-31,2024-07,2024-08-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-08-01,2024-07,2024-08-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-08-01,2024-08,2024-09-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-08-07,2024-08,2024-09-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-08-14,2024-08,2024-09-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-08-31,2024-08,2024-09-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-09-05,2024-08,2024-09-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-09-01,2024-09,2024-10-04,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-09-07,2024-09,2024-10-04,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-09-14,2024-09,2024-10-04,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-09-30,2024-09,2024-10-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-10-03,2024-09,2024-10-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-10-01,2024-10,2024-11-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-10-07,2024-10,2024-11-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-10-14,2024-10,2024-11-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-10-31,2024-10,2024-11-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-10-31,2024-10,2024-11-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-11-01,2024-11,2024-12-06,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-11-07,2024-11,2024-12-06,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-11-14,2024-11,2024-12-06,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-11-30,2024-11,2024-12-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2024-12-05,2024-11,2024-12-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2024-12-01,2024-12,2025-01-10,40
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2024-12-07,2024-12,2025-01-10,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2024-12-14,2024-12,2025-01-10,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2024-12-31,2024-12,2025-01-10,10
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-01-09,2024-12,2025-01-10,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-01-01,2025-01,2025-02-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-01-07,2025-01,2025-02-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-01-14,2025-01,2025-02-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-01-31,2025-01,2025-02-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-02-06,2025-01,2025-02-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-02-01,2025-02,2025-03-07,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-02-07,2025-02,2025-03-07,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-02-14,2025-02,2025-03-07,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-02-28,2025-02,2025-03-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-03-06,2025-02,2025-03-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-03-01,2025-03,2025-04-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-03-07,2025-03,2025-04-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-03-14,2025-03,2025-04-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-03-31,2025-03,2025-04-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-04-03,2025-03,2025-04-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-04-01,2025-04,2025-05-02,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-04-07,2025-04,2025-05-02,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-04-14,2025-04,2025-05-02,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-04-30,2025-04,2025-05-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-05-01,2025-04,2025-05-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-05-01,2025-05,2025-06-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-05-07,2025-05,2025-06-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-05-14,2025-05,2025-06-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-05-31,2025-05,2025-06-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-06-05,2025-05,2025-06-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-06-01,2025-06,2025-07-03,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-06-07,2025-06,2025-07-03,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-06-14,2025-06,2025-07-03,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-06-30,2025-06,2025-07-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-07-02,2025-06,2025-07-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-07-01,2025-07,2025-08-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-07-07,2025-07,2025-08-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-07-14,2025-07,2025-08-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-07-31,2025-07,2025-08-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-07-31,2025-07,2025-08-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-08-01,2025-08,2025-09-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-08-07,2025-08,2025-09-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-08-14,2025-08,2025-09-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-08-31,2025-08,2025-09-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-09-04,2025-08,2025-09-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-09-01,2025-09,2025-11-20,80
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-09-07,2025-09,2025-11-20,74
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-09-14,2025-09,2025-11-20,67
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-09-30,2025-09,2025-11-20,51
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-11-19,2025-09,2025-11-20,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-10-01,2025-10,2025-12-16,76
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-10-07,2025-10,2025-12-16,70
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-10-14,2025-10,2025-12-16,63
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-10-31,2025-10,2025-12-16,46
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-12-15,2025-10,2025-12-16,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-11-01,2025-11,2025-12-16,45
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-11-07,2025-11,2025-12-16,39
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-11-14,2025-11,2025-12-16,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-11-30,2025-11,2025-12-16,16
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2025-12-15,2025-11,2025-12-16,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2025-12-01,2025-12,2026-01-09,39
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2025-12-07,2025-12,2026-01-09,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2025-12-14,2025-12,2026-01-09,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2025-12-31,2025-12,2026-01-09,9
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2026-01-08,2025-12,2026-01-09,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2026-01-01,2026-01,2026-02-11,41
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2026-01-07,2026-01,2026-02-11,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2026-01-14,2026-01,2026-02-11,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2026-01-31,2026-01,2026-02-11,11
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2026-02-10,2026-01,2026-02-11,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2026-02-01,2026-02,2026-03-06,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2026-02-07,2026-02,2026-03-06,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2026-02-14,2026-02,2026-03-06,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2026-02-28,2026-02,2026-03-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2026-03-05,2026-02,2026-03-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2026-03-01,2026-03,2026-04-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2026-03-07,2026-03,2026-04-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2026-03-14,2026-03,2026-04-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2026-03-31,2026-03,2026-04-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2026-04-02,2026-03,2026-04-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2026-04-01,2026-04,2026-05-08,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2026-04-07,2026-04,2026-05-08,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2026-04-14,2026-04,2026-05-08,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2026-04-30,2026-04,2026-05-08,8
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2026-05-07,2026-04,2026-05-08,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2026-05-01,2026-05,2026-06-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2026-05-07,2026-05,2026-06-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2026-05-14,2026-05,2026-06-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2026-05-31,2026-05,2026-06-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2026-06-04,2026-05,2026-06-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2026-06-01,2026-06,2026-07-02,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2026-06-07,2026-06,2026-07-02,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2026-06-14,2026-06,2026-07-02,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2026-06-30,2026-06,2026-07-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2026-07-01,2026-06,2026-07-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2016-07-14,2016-07,2016-08-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2016-07-31,2016-07,2016-08-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2016-08-04,2016-07,2016-08-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2016-08-01,2016-08,2016-09-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2016-08-07,2016-08,2016-09-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2016-08-14,2016-08,2016-09-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2016-08-31,2016-08,2016-09-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2016-09-01,2016-08,2016-09-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2016-09-01,2016-09,2016-10-07,36
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2016-09-07,2016-09,2016-10-07,30
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2016-09-14,2016-09,2016-10-07,23
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2016-09-30,2016-09,2016-10-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2016-10-06,2016-09,2016-10-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2016-10-01,2016-10,2016-11-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2016-10-07,2016-10,2016-11-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2016-10-14,2016-10,2016-11-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2016-10-31,2016-10,2016-11-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2016-11-03,2016-10,2016-11-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2016-11-01,2016-11,2016-12-02,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2016-11-07,2016-11,2016-12-02,25
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2016-11-14,2016-11,2016-12-02,18
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2016-11-30,2016-11,2016-12-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2016-12-01,2016-11,2016-12-02,1
